order_id,customer_id,order_purchase_ts,order_date,order_status,item_value,freight_value,gross_value,delivery_days,delivered_minus_estimated_days,on_time_delivery_flag
20994,1033,2016-10-21 00:04:50,2016-10-21,Delivered,24.19,10.49,34.68,13,8,0.0
20995,699,2017-02-21 16:55:03,2017-02-21,Delivered,145.17,7.36,152.53,8,1,0.0
20996,2089,2018-04-29 07:31:44,2018-04-29,Delivered,99.76,7.88,107.64,11,3,0.0
20997,2410,2018-04-04 11:07:17,2018-04-04,Delivered,30.59,13.12,43.71,12,2,0.0
20998,1982,2016-12-07 23:36:56,2016-12-07,Delivered,85.81,13.32,99.13,7,1,0.0
20999,1798,2017-06-27 22:18:14,2017-06-27,Delivered,146.96,0.0,146.96,5,-2,1.0
21000,2314,2018-05-25 16:38:16,2018-05-25,Delivered,34.05,17.21,51.26,6,-2,1.0
21001,545,2018-05-20 22:12:48,2018-05-20,Delivered,14.23,17.41,31.64,9,-1,1.0
21002,1098,2016-09-17 05:08:04,2016-09-17,Delivered,23.56,15.05,38.61,7,-3,1.0
21003,2122,2018-05-04 14:28:19,2018-05-04,Delivered,193.75,12.91,206.66,8,-3,1.0
21004,157,2018-05-05 08:54:22,2018-05-05,Delivered,13.05,18.52,31.57,7,4,0.0
21005,2733,2016-12-02 23:26:45,2016-12-02,Delivered,23.07,13.78,36.85,5,-6,1.0
21006,514,2017-06-05 14:54:56,2017-06-05,Delivered,93.49,19.43,112.92,7,3,0.0
21007,2361,2016-10-15 11:38:37,2016-10-15,Delivered,41.02,13.21,54.23,12,10,0.0
21008,1850,2018-01-23 23:28:59,2018-01-23,Delivered,102.19,0.25,102.44,1,-9,1.0
21009,2543,2018-07-02 04:41:00,2018-07-02,Processing,81.1,6.7,87.8,4,0,
21010,2326,2017-01-20 11:59:57,2017-01-20,Delivered,107.83,22.01,129.84,5,-3,1.0
21011,1548,2017-06-03 00:33:08,2017-06-03,Delivered,83.42,6.92,90.34,5,-4,1.0
21012,2269,2017-10-24 02:36:09,2017-10-24,Delivered,77.74,10.21,87.95,6,-4,1.0
21013,1040,2016-10-29 16:55:58,2016-10-29,Delivered,16.69,22.24,38.93,7,2,0.0
21014,1752,2017-04-23 05:06:50,2017-04-23,Delivered,8.0,13.45,21.45,7,-4,1.0
21015,2746,2017-02-19 00:01:30,2017-02-19,Delivered,224.82,20.18,245.0,6,1,0.0
21016,255,2016-09-07 00:48:37,2016-09-07,Delivered,46.0,1.66,47.66,8,1,0.0
21017,1068,2018-02-02 12:53:00,2018-02-02,Delivered,139.21,15.92,155.13,9,3,0.0
21018,52,2018-03-18 12:48:58,2018-03-18,Canceled,55.98,12.95,68.93,4,-6,
21019,1603,2016-11-05 09:15:09,2016-11-05,Delivered,175.78,14.04,189.82,9,1,0.0
21020,2347,2016-12-14 09:34:30,2016-12-14,Delivered,98.29,11.99,110.28,4,-8,1.0
21021,116,2016-10-28 13:16:13,2016-10-28,Delivered,127.09,18.2,145.29,11,-3,1.0
21022,1649,2018-08-31 09:23:34,2018-08-31,Canceled,39.57,17.14,56.71,8,2,
21023,1246,2017-11-18 05:39:23,2017-11-18,Delivered,168.38,11.19,179.57,15,6,0.0
21024,2349,2017-10-29 07:10:37,2017-10-29,Delivered,37.04,10.56,47.6,7,1,0.0
21025,661,2016-11-09 14:55:21,2016-11-09,Delivered,45.1,19.54,64.64,8,1,0.0
21026,489,2016-09-05 07:03:42,2016-09-05,Delivered,187.69,4.64,192.33,6,-3,1.0
21027,285,2018-08-22 08:33:22,2018-08-22,Delivered,50.43,9.92,60.35,12,5,0.0
21028,1223,2018-09-04 10:12:41,2018-09-04,Delivered,8.22,14.47,22.69,9,3,0.0
21029,1463,2017-10-29 23:57:15,2017-10-29,Canceled,8.0,17.86,25.86,13,0,
21030,2758,2016-12-15 15:24:11,2016-12-15,Delivered,23.01,8.84,31.85,3,-3,1.0
21031,1398,2016-09-26 23:38:15,2016-09-26,Delivered,83.0,4.14,87.14,7,-2,1.0
21032,515,2018-06-10 15:16:37,2018-06-10,Delivered,18.83,14.74,33.57,3,-8,1.0
21033,2098,2017-10-17 17:58:34,2017-10-17,Delivered,67.25,14.81,82.06,9,1,0.0
21034,185,2017-05-16 12:45:45,2017-05-16,Canceled,47.52,9.13,56.65,6,-5,
21035,1036,2016-09-13 11:23:53,2016-09-13,Delivered,36.22,13.03,49.25,6,2,0.0
21036,1961,2017-11-17 02:41:13,2017-11-17,Delivered,68.6,17.23,85.83,4,-2,1.0
21037,762,2018-07-14 18:13:27,2018-07-14,Delivered,96.64,12.55,109.19,8,-5,1.0
21038,1784,2018-06-12 00:22:30,2018-06-12,Delivered,59.61,7.14,66.75,16,7,0.0
21039,1360,2018-03-23 07:57:03,2018-03-23,Canceled,28.98,16.78,45.76,6,1,
21040,2857,2016-10-12 18:32:03,2016-10-12,Delivered,115.36,9.37,124.73,8,1,0.0
21041,863,2018-04-12 00:02:54,2018-04-12,Delivered,49.15,10.3,59.45,10,3,0.0
21042,2720,2018-02-11 16:26:10,2018-02-11,Delivered,82.56,9.53,92.09,4,-6,1.0
21043,1878,2018-06-14 16:00:08,2018-06-14,Delivered,216.18,20.11,236.29,4,-4,1.0
21044,2249,2016-12-27 20:29:59,2016-12-27,Delivered,53.86,14.01,67.87,8,-3,1.0
21045,507,2018-07-02 13:41:33,2018-07-02,Delivered,94.8,12.42,107.22,8,-1,1.0
21046,58,2018-03-11 18:34:38,2018-03-11,Delivered,35.32,0.42,35.74,8,-2,1.0
21047,2193,2018-04-18 07:20:31,2018-04-18,Delivered,51.27,24.94,76.21,4,-7,1.0
21048,1442,2017-01-06 05:22:50,2017-01-06,Delivered,94.42,4.37,98.79,8,1,0.0
21049,927,2018-06-27 05:24:33,2018-06-27,Delivered,18.8,12.68,31.48,10,3,0.0
21050,2689,2017-02-23 00:52:02,2017-02-23,Delivered,169.95,2.14,172.09,1,-3,1.0
21051,980,2017-01-02 03:41:17,2017-01-02,Processing,79.77,8.72,88.49,8,5,
21052,1301,2017-03-02 02:31:26,2017-03-02,Delivered,115.33,6.91,122.24,6,-1,1.0
21053,2173,2017-12-31 16:41:15,2017-12-31,Delivered,28.92,31.11,60.03,7,-2,1.0
21054,2887,2018-08-20 07:24:29,2018-08-20,Processing,26.88,15.64,42.52,9,7,
21055,2697,2018-10-05 23:12:13,2018-10-05,Processing,54.42,9.03,63.45,5,-7,
21056,1958,2016-11-27 00:45:57,2016-11-27,Processing,74.91,16.2,91.11,7,3,
21057,332,2018-09-23 21:42:12,2018-09-23,Delivered,182.86,15.36,198.22,3,-5,1.0
21058,329,2016-11-27 07:03:34,2016-11-27,Delivered,118.02,6.56,124.58,4,-7,1.0
21059,2079,2018-04-03 10:03:51,2018-04-03,Delivered,145.51,13.06,158.57,12,4,0.0
21060,1528,2017-01-24 02:25:13,2017-01-24,Canceled,52.59,14.4,66.99,8,-2,
21061,400,2018-06-03 09:37:00,2018-06-03,Delivered,40.94,12.41,53.35,2,-9,1.0
21062,2087,2017-05-31 22:16:27,2017-05-31,Delivered,74.59,11.94,86.53,12,6,0.0
21063,2827,2018-07-11 13:47:24,2018-07-11,Delivered,13.4,14.8,28.2,1,-9,1.0
21064,197,2017-10-27 20:44:30,2017-10-27,Canceled,35.58,17.61,53.19,8,1,
21065,2477,2017-10-17 10:01:08,2017-10-17,Delivered,278.44,16.18,294.62,2,-2,1.0
21066,1034,2017-08-10 14:04:06,2017-08-10,Delivered,124.97,17.56,142.53,5,-3,1.0
21067,1194,2017-02-27 17:02:00,2017-02-27,Delivered,80.31,7.63,87.94,6,-3,1.0
21068,2152,2017-10-07 09:06:49,2017-10-07,Delivered,11.35,8.12,19.47,14,5,0.0
21069,741,2018-01-28 00:38:53,2018-01-28,Delivered,140.25,19.93,160.18,8,3,0.0
21070,472,2016-12-21 07:27:01,2016-12-21,Delivered,68.75,3.92,72.67,2,0,1.0
21071,2892,2016-12-22 10:49:50,2016-12-22,Delivered,149.2,1.01,150.21,8,3,0.0
21072,1046,2017-07-31 07:52:15,2017-07-31,Delivered,64.05,19.23,83.28,7,-3,1.0
21073,509,2018-06-09 09:57:18,2018-06-09,Delivered,55.99,16.86,72.85,7,3,0.0
21074,2070,2017-06-03 23:35:37,2017-06-03,Canceled,46.78,3.59,50.37,8,1,
21075,651,2017-07-19 13:06:46,2017-07-19,Delivered,43.08,4.65,47.73,6,-2,1.0
21076,2327,2018-09-15 11:01:48,2018-09-15,Delivered,53.35,15.48,68.83,4,-6,1.0
21077,212,2017-03-28 23:57:19,2017-03-28,Delivered,82.17,4.05,86.22,7,2,0.0
21078,1556,2017-06-14 07:19:04,2017-06-14,Delivered,226.67,16.79,243.46,9,2,0.0
21079,1209,2018-06-17 23:49:59,2018-06-17,Delivered,8.0,1.17,9.17,8,2,0.0
21080,2871,2017-10-09 15:32:09,2017-10-09,Delivered,51.04,1.82,52.86,12,4,0.0
21081,1564,2016-11-28 22:50:36,2016-11-28,Delivered,119.63,9.07,128.7,10,1,0.0
21082,2776,2017-02-17 02:09:24,2017-02-17,Delivered,92.99,6.79,99.78,6,-2,1.0
21083,746,2018-09-27 12:58:47,2018-09-27,Delivered,49.26,20.12,69.38,8,-1,1.0
21084,1421,2018-05-23 14:29:09,2018-05-23,Delivered,81.56,9.85,91.41,5,-6,1.0
21085,2442,2018-09-08 16:02:25,2018-09-08,Delivered,31.26,17.08,48.34,11,3,0.0
21086,481,2017-09-10 04:21:25,2017-09-10,Delivered,122.99,5.25,128.24,7,1,0.0
21087,2784,2017-12-18 14:14:11,2017-12-18,Delivered,91.78,18.23,110.01,6,-1,1.0
21088,2319,2016-12-19 08:43:12,2016-12-19,Delivered,62.0,14.53,76.53,11,4,0.0
21089,2031,2018-03-08 11:23:08,2018-03-08,Delivered,121.62,14.63,136.25,11,9,0.0
21090,730,2017-11-18 05:22:35,2017-11-18,Delivered,112.21,7.75,119.96,4,1,0.0
21091,2455,2016-10-02 17:11:46,2016-10-02,Delivered,8.0,14.26,22.26,12,5,0.0
21092,2529,2018-06-20 18:38:31,2018-06-20,Delivered,146.63,7.44,154.07,5,0,1.0
21093,878,2017-08-07 20:45:52,2017-08-07,Delivered,91.58,11.33,102.91,4,-3,1.0
21094,1762,2018-10-11 18:59:57,2018-10-11,Canceled,155.29,20.78,176.07,6,-6,
21095,182,2018-07-19 19:24:28,2018-07-19,Canceled,120.78,18.06,138.84,4,2,
21096,1183,2017-07-25 23:51:29,2017-07-25,Delivered,8.0,1.35,9.35,8,0,1.0
21097,453,2016-09-12 21:45:32,2016-09-12,Delivered,24.72,9.73,34.45,5,-7,1.0
21098,1670,2016-12-26 07:38:58,2016-12-26,Delivered,94.03,8.95,102.98,8,1,0.0
21099,1647,2017-04-16 15:34:51,2017-04-16,Delivered,88.68,17.28,105.96,9,3,0.0
21100,1599,2017-04-21 23:23:23,2017-04-21,Delivered,166.04,20.11,186.15,13,1,0.0
21101,2032,2017-06-04 12:27:07,2017-06-04,Delivered,89.22,15.32,104.54,5,-5,1.0
21102,2775,2018-09-12 06:37:57,2018-09-12,Delivered,30.84,16.23,47.07,13,8,0.0
21103,591,2018-02-07 20:04:39,2018-02-07,Delivered,34.04,17.13,51.17,7,1,0.0
21104,644,2017-01-29 16:11:43,2017-01-29,Delivered,142.75,9.74,152.49,6,-2,1.0
21105,647,2018-03-02 20:10:22,2018-03-02,Delivered,94.51,28.1,122.61,12,5,0.0
21106,2785,2016-10-17 18:34:08,2016-10-17,Delivered,86.47,16.49,102.96,9,-2,1.0
21107,278,2016-10-24 09:23:52,2016-10-24,Delivered,39.99,9.93,49.92,13,6,0.0
21108,95,2018-01-15 04:07:42,2018-01-15,Delivered,85.41,0.01,85.42,7,-1,1.0
21109,482,2017-02-19 03:20:37,2017-02-19,Canceled,91.92,0.0,91.92,9,5,
21110,2308,2017-08-08 02:11:01,2017-08-08,Delivered,36.65,15.64,52.29,3,-7,1.0
21111,1739,2018-06-04 02:37:34,2018-06-04,Delivered,27.49,18.09,45.58,7,-1,1.0
21112,2760,2017-07-01 10:17:50,2017-07-01,Delivered,150.65,2.45,153.1,6,-4,1.0
21113,613,2017-01-30 06:36:10,2017-01-30,Delivered,126.18,3.83,130.01,10,5,0.0
21114,1183,2018-10-16 10:52:46,2018-10-16,Canceled,73.84,24.73,98.57,6,-8,
21115,1667,2017-04-13 11:46:32,2017-04-13,Delivered,54.16,10.88,65.04,6,-2,1.0
21116,220,2018-01-26 07:19:25,2018-01-26,Delivered,129.94,9.91,139.85,12,7,0.0
21117,2756,2017-01-07 09:57:23,2017-01-07,Delivered,168.01,13.58,181.59,7,-5,1.0
21118,2415,2017-01-07 06:09:56,2017-01-07,Canceled,46.15,12.92,59.07,6,0,
21119,432,2018-04-10 02:04:40,2018-04-10,Delivered,18.64,1.85,20.49,10,6,0.0
21120,2529,2018-07-30 00:42:12,2018-07-30,Delivered,45.36,19.63,64.99,5,0,1.0
21121,1347,2016-09-24 22:52:44,2016-09-24,Delivered,38.74,13.18,51.92,6,-4,1.0
21122,1009,2018-09-27 16:55:53,2018-09-27,Delivered,70.92,24.21,95.13,7,0,1.0
21123,2839,2018-10-06 06:14:45,2018-10-06,Delivered,78.92,15.77,94.69,13,7,0.0
21124,1556,2017-10-20 11:30:38,2017-10-20,Delivered,26.38,12.66,39.04,8,-5,1.0
21125,682,2018-04-18 22:45:22,2018-04-18,Delivered,68.92,10.27,79.19,12,5,0.0
21126,2429,2016-09-08 15:41:27,2016-09-08,Delivered,152.6,20.82,173.42,5,-7,1.0
21127,2148,2017-01-03 22:35:09,2017-01-03,Delivered,116.82,9.1,125.92,10,-1,1.0
21128,577,2018-09-11 10:21:02,2018-09-11,Canceled,45.77,10.86,56.63,6,2,
21129,2033,2017-01-09 11:49:52,2017-01-09,Processing,57.53,7.55,65.08,7,-2,
21130,1887,2018-07-07 23:03:09,2018-07-07,Delivered,101.54,5.61,107.15,7,1,0.0
21131,827,2016-12-04 12:01:08,2016-12-04,Delivered,96.29,11.95,108.24,13,3,0.0
21132,1292,2018-01-17 09:00:39,2018-01-17,Delivered,24.46,0.0,24.46,5,-2,1.0
21133,2518,2017-06-18 09:56:03,2017-06-18,Delivered,8.8,9.43,18.23,2,-7,1.0
21134,524,2017-08-09 10:45:19,2017-08-09,Delivered,139.38,11.33,150.71,6,-1,1.0
21135,2168,2018-03-07 14:27:09,2018-03-07,Delivered,117.96,8.72,126.68,9,0,1.0
21136,2495,2017-01-02 01:15:13,2017-01-02,Canceled,271.85,15.89,287.74,8,-5,
21137,2811,2017-05-28 01:42:20,2017-05-28,Delivered,42.28,3.19,45.47,8,2,0.0
21138,975,2017-11-05 23:07:02,2017-11-05,Delivered,43.48,16.46,59.94,7,2,0.0
21139,800,2017-06-09 07:58:41,2017-06-09,Delivered,68.02,18.44,86.46,10,4,0.0
21140,2804,2017-03-07 21:47:10,2017-03-07,Delivered,80.41,22.3,102.71,11,4,0.0
21141,1389,2016-10-08 01:48:00,2016-10-08,Delivered,25.82,19.27,45.09,12,5,0.0
21142,1707,2018-01-10 04:29:53,2018-01-10,Delivered,41.64,12.63,54.27,6,-2,1.0
21143,1540,2016-10-22 00:09:41,2016-10-22,Delivered,127.98,14.14,142.12,2,-2,1.0
21144,1544,2016-12-25 12:54:47,2016-12-25,Canceled,73.72,11.2,84.92,3,-2,
21145,1874,2017-03-06 15:22:50,2017-03-06,Delivered,44.33,4.71,49.04,4,-7,1.0
21146,1270,2018-03-12 07:59:47,2018-03-12,Canceled,55.13,12.99,68.12,6,-4,
21147,1177,2016-12-07 10:51:29,2016-12-07,Delivered,33.51,5.91,39.42,5,-2,1.0
21148,1203,2017-05-11 14:32:11,2017-05-11,Delivered,157.28,14.21,171.49,7,-4,1.0
21149,1969,2016-10-31 03:35:28,2016-10-31,Delivered,57.26,15.1,72.36,12,5,0.0
21150,2454,2017-09-27 00:45:54,2017-09-27,Delivered,11.34,9.72,21.06,10,4,0.0
21151,1666,2017-01-21 16:44:21,2017-01-21,Delivered,130.4,20.29,150.69,4,-5,1.0
21152,2033,2017-01-07 02:11:19,2017-01-07,Delivered,63.3,9.31,72.61,6,0,1.0
21153,1240,2017-05-09 13:42:28,2017-05-09,Delivered,93.01,21.9,114.91,1,-6,1.0
21154,2322,2017-03-21 02:26:52,2017-03-21,Canceled,83.89,12.34,96.23,7,-1,
21155,1182,2016-10-11 19:50:04,2016-10-11,Delivered,57.32,10.81,68.13,6,3,0.0
21156,1264,2017-08-18 00:19:43,2017-08-18,Delivered,48.71,16.13,64.84,10,1,0.0
21157,166,2017-09-27 17:47:13,2017-09-27,Delivered,44.91,4.07,48.98,11,1,0.0
21158,785,2017-08-24 04:10:45,2017-08-24,Delivered,67.09,8.17,75.26,5,-4,1.0
21159,2216,2017-08-11 16:01:29,2017-08-11,Delivered,31.42,17.35,48.77,8,-1,1.0
21160,261,2018-10-16 19:52:40,2018-10-16,Delivered,81.98,2.98,84.96,7,0,1.0
21161,672,2017-04-04 10:13:57,2017-04-04,Delivered,42.99,6.3,49.29,12,6,0.0
21162,2330,2017-05-21 06:44:19,2017-05-21,Delivered,111.66,8.13,119.79,7,1,0.0
21163,2620,2017-10-03 19:07:38,2017-10-03,Delivered,43.25,17.4,60.65,8,-2,1.0
21164,1246,2016-11-08 05:22:39,2016-11-08,Delivered,126.09,11.01,137.1,13,5,0.0
21165,1221,2018-10-08 06:31:37,2018-10-08,Delivered,90.92,10.78,101.7,9,1,0.0
21166,1528,2017-10-14 05:18:14,2017-10-14,Canceled,112.19,10.18,122.37,7,2,
21167,2311,2018-02-24 08:38:13,2018-02-24,Delivered,79.56,12.09,91.65,6,3,0.0
21168,1409,2017-05-10 18:30:40,2017-05-10,Delivered,77.71,0.0,77.71,7,-2,1.0
21169,521,2018-02-20 15:56:20,2018-02-20,Delivered,22.56,20.18,42.74,9,1,0.0
21170,1294,2018-07-14 12:30:46,2018-07-14,Delivered,56.97,22.63,79.6,6,-1,1.0
21171,764,2017-11-25 06:50:52,2017-11-25,Delivered,61.09,11.03,72.12,9,0,1.0
21172,2052,2017-02-13 13:27:06,2017-02-13,Delivered,159.54,14.3,173.84,7,-2,1.0
21173,429,2018-02-14 17:51:36,2018-02-14,Delivered,8.0,6.38,14.38,11,4,0.0
21174,1827,2018-06-27 10:15:42,2018-06-27,Delivered,93.85,11.69,105.54,6,4,0.0
21175,390,2018-02-22 03:24:55,2018-02-22,Canceled,83.34,11.42,94.76,11,4,
21176,2917,2018-01-29 22:41:10,2018-01-29,Delivered,75.72,13.47,89.19,9,-1,1.0
21177,1921,2017-08-28 12:22:05,2017-08-28,Delivered,18.27,9.71,27.98,13,8,0.0
21178,417,2017-01-27 07:34:49,2017-01-27,Delivered,44.73,4.06,48.79,10,1,0.0
21179,2877,2018-03-13 16:52:04,2018-03-13,Processing,92.41,6.02,98.43,10,1,
21180,1721,2017-07-14 06:08:43,2017-07-14,Processing,77.65,9.89,87.54,2,-6,
21181,1820,2017-03-01 07:05:49,2017-03-01,Delivered,91.24,0.34,91.58,2,-8,1.0
21182,190,2017-09-19 15:36:29,2017-09-19,Delivered,75.01,11.33,86.34,3,-3,1.0
21183,564,2016-09-21 07:03:08,2016-09-21,Delivered,86.08,10.23,96.31,8,1,0.0
21184,2424,2017-10-12 08:24:58,2017-10-12,Delivered,76.5,4.78,81.28,10,0,1.0
21185,1403,2017-10-31 23:01:24,2017-10-31,Delivered,120.79,17.04,137.83,5,-3,1.0
21186,1849,2017-07-07 22:54:17,2017-07-07,Delivered,75.42,10.58,86.0,11,2,0.0
21187,2962,2018-03-01 17:37:16,2018-03-01,Delivered,13.29,25.33,38.62,8,0,1.0
21188,1286,2017-11-29 22:00:55,2017-11-29,Delivered,48.68,16.63,65.31,6,2,0.0
21189,1143,2017-06-13 20:21:02,2017-06-13,Delivered,77.92,16.22,94.14,14,8,0.0
21190,2407,2018-03-12 00:59:06,2018-03-12,Delivered,144.15,16.2,160.35,7,-2,1.0
21191,199,2016-12-03 04:57:26,2016-12-03,Processing,134.28,26.02,160.3,10,1,
21192,1366,2017-09-30 06:43:19,2017-09-30,Processing,139.11,17.05,156.16,7,-5,
21193,2565,2016-12-21 12:12:18,2016-12-21,Delivered,37.33,5.46,42.79,11,5,0.0
21194,684,2017-12-13 16:20:20,2017-12-13,Delivered,122.17,5.6,127.77,3,-6,1.0
21195,913,2016-09-17 17:01:04,2016-09-17,Delivered,13.25,2.28,15.53,7,2,0.0
21196,1418,2018-06-30 11:12:46,2018-06-30,Delivered,71.21,1.48,72.69,11,2,0.0
21197,223,2016-09-28 06:23:59,2016-09-28,Delivered,29.13,6.59,35.72,6,-1,1.0
21198,213,2017-09-23 18:17:30,2017-09-23,Delivered,117.28,12.31,129.59,2,-8,1.0
21199,755,2018-02-01 01:32:05,2018-02-01,Delivered,30.82,0.0,30.82,8,2,0.0
21200,2694,2017-07-22 19:11:00,2017-07-22,Delivered,130.32,15.44,145.76,3,0,1.0
21201,666,2017-02-17 11:34:52,2017-02-17,Delivered,43.18,8.76,51.94,6,-1,1.0
21202,2193,2017-03-14 12:16:28,2017-03-14,Delivered,135.64,19.26,154.9,1,-5,1.0
21203,1279,2018-06-17 10:24:39,2018-06-17,Delivered,56.97,26.82,83.79,4,-1,1.0
21204,2281,2016-12-14 13:04:53,2016-12-14,Processing,139.32,22.21,161.53,7,-3,
21205,991,2018-03-07 11:33:08,2018-03-07,Delivered,55.85,4.16,60.01,7,-1,1.0
21206,2624,2017-04-17 21:57:11,2017-04-17,Delivered,91.8,14.65,106.45,8,-2,1.0
21207,1113,2016-09-13 07:57:18,2016-09-13,Delivered,53.01,15.49,68.5,9,1,0.0
21208,2375,2017-07-14 23:08:52,2017-07-14,Delivered,62.61,28.19,90.8,7,-1,1.0
21209,2495,2016-11-16 05:11:05,2016-11-16,Delivered,34.01,22.47,56.48,8,-2,1.0
21210,1296,2018-04-17 18:30:32,2018-04-17,Delivered,76.13,15.13,91.26,10,4,0.0
21211,2001,2018-04-21 11:25:59,2018-04-21,Delivered,104.56,11.55,116.11,7,-6,1.0
21212,356,2017-02-19 01:44:20,2017-02-19,Delivered,85.26,5.25,90.51,7,-1,1.0
21213,1490,2018-04-24 16:56:15,2018-04-24,Delivered,46.95,8.38,55.33,9,-2,1.0
21214,1121,2018-02-28 18:12:50,2018-02-28,Delivered,92.84,19.33,112.17,5,1,0.0
21215,2864,2018-02-08 18:46:53,2018-02-08,Delivered,124.21,9.26,133.47,6,-5,1.0
21216,2803,2016-11-04 02:14:12,2016-11-04,Delivered,167.32,12.12,179.44,7,2,0.0
21217,2351,2016-12-11 19:39:35,2016-12-11,Delivered,102.34,8.45,110.79,8,1,0.0
21218,2848,2017-01-04 10:28:27,2017-01-04,Delivered,81.7,15.41,97.11,8,-3,1.0
21219,2928,2018-05-29 08:48:21,2018-05-29,Delivered,89.29,12.54,101.83,8,-1,1.0
21220,2304,2017-05-14 06:02:50,2017-05-14,Delivered,45.4,13.11,58.51,4,-6,1.0
21221,1782,2017-10-18 11:05:29,2017-10-18,Delivered,135.55,20.16,155.71,13,11,0.0
21222,614,2017-09-02 04:08:13,2017-09-02,Delivered,147.4,13.27,160.67,3,0,1.0
21223,2447,2018-10-16 21:46:46,2018-10-16,Delivered,117.22,16.79,134.01,9,3,0.0
21224,584,2017-01-21 20:35:01,2017-01-21,Delivered,61.66,6.83,68.49,10,2,0.0
21225,556,2018-04-28 12:29:56,2018-04-28,Canceled,13.77,2.76,16.53,10,5,
21226,2640,2016-11-29 14:23:52,2016-11-29,Delivered,58.69,5.49,64.18,7,0,1.0
21227,344,2018-09-29 21:52:02,2018-09-29,Delivered,26.08,14.76,40.84,6,-6,1.0
21228,426,2017-11-15 09:11:38,2017-11-15,Delivered,36.83,12.04,48.87,7,-3,1.0
21229,1533,2017-03-26 19:20:57,2017-03-26,Delivered,68.89,15.41,84.3,9,4,0.0
21230,1753,2017-07-19 11:12:00,2017-07-19,Delivered,131.82,13.19,145.01,9,4,0.0
21231,137,2018-03-21 00:22:01,2018-03-21,Delivered,93.42,1.33,94.75,6,-6,1.0
21232,1135,2017-07-22 11:38:04,2017-07-22,Processing,53.68,8.71,62.39,8,2,
21233,676,2016-10-26 06:58:31,2016-10-26,Delivered,66.57,23.48,90.05,8,3,0.0
21234,907,2017-04-30 01:01:37,2017-04-30,Delivered,81.44,4.62,86.06,4,-4,1.0
21235,543,2018-08-12 17:58:18,2018-08-12,Delivered,118.28,0.0,118.28,15,7,0.0
21236,2033,2017-06-17 23:23:03,2017-06-17,Delivered,111.94,14.07,126.01,9,1,0.0
21237,1419,2017-09-18 07:56:11,2017-09-18,Delivered,69.07,7.27,76.34,6,-1,1.0
21238,2879,2017-01-24 06:57:07,2017-01-24,Delivered,109.69,8.98,118.67,15,5,0.0
21239,25,2016-09-24 19:57:20,2016-09-24,Delivered,56.81,19.88,76.69,3,-7,1.0
21240,2333,2017-04-01 03:52:17,2017-04-01,Delivered,29.77,20.01,49.78,8,2,0.0
21241,2730,2018-07-07 01:49:40,2018-07-07,Delivered,214.7,10.91,225.61,9,4,0.0
21242,1459,2017-10-28 04:14:50,2017-10-28,Delivered,110.4,8.12,118.52,9,3,0.0
21243,2099,2017-06-22 11:31:31,2017-06-22,Delivered,40.1,5.48,45.58,7,-1,1.0
21244,1323,2017-10-12 17:33:30,2017-10-12,Delivered,83.69,11.94,95.63,8,3,0.0
21245,1786,2018-05-25 01:50:46,2018-05-25,Canceled,126.56,12.23,138.79,10,5,
21246,2723,2018-08-05 06:45:56,2018-08-05,Delivered,141.23,7.36,148.59,4,-3,1.0
21247,1591,2017-05-07 14:03:09,2017-05-07,Delivered,67.53,2.47,70.0,10,2,0.0
21248,1735,2018-06-09 13:16:50,2018-06-09,Canceled,125.81,19.45,145.26,4,-3,
21249,2961,2018-05-16 14:02:02,2018-05-16,Delivered,74.4,17.55,91.95,10,2,0.0
21250,1490,2016-09-09 11:44:44,2016-09-09,Delivered,16.18,14.25,30.43,8,6,0.0
21251,520,2018-07-27 01:39:03,2018-07-27,Delivered,99.53,13.66,113.19,11,4,0.0
21252,2049,2017-02-28 14:34:48,2017-02-28,Delivered,102.0,18.78,120.78,8,2,0.0
21253,2079,2018-04-19 01:33:44,2018-04-19,Delivered,36.72,10.67,47.39,9,1,0.0
21254,712,2018-07-22 04:31:17,2018-07-22,Delivered,34.25,20.29,54.54,10,0,1.0
21255,2187,2017-11-21 09:20:18,2017-11-21,Delivered,105.6,1.81,107.41,8,-4,1.0
21256,192,2017-05-05 07:18:07,2017-05-05,Delivered,159.8,9.45,169.25,11,8,0.0
21257,961,2018-06-27 02:47:04,2018-06-27,Delivered,20.91,20.74,41.65,6,-3,1.0
21258,2566,2017-09-08 06:23:43,2017-09-08,Delivered,86.93,15.68,102.61,1,-11,1.0
21259,1853,2018-04-20 18:20:04,2018-04-20,Delivered,26.05,18.62,44.67,7,-4,1.0
21260,1822,2018-02-07 18:19:13,2018-02-07,Delivered,113.02,15.67,128.69,8,-1,1.0
21261,1863,2017-05-10 02:16:24,2017-05-10,Delivered,158.13,4.47,162.6,10,0,1.0
21262,495,2017-10-29 00:21:42,2017-10-29,Delivered,80.67,5.82,86.49,6,-2,1.0
21263,2884,2017-02-06 06:53:46,2017-02-06,Delivered,79.06,10.22,89.28,9,-1,1.0
21264,895,2016-09-07 18:18:38,2016-09-07,Canceled,79.57,22.7,102.27,8,3,
21265,2360,2018-02-19 00:27:26,2018-02-19,Delivered,23.45,12.57,36.02,9,4,0.0
21266,2970,2017-02-10 16:09:55,2017-02-10,Delivered,16.37,27.16,43.53,3,-9,1.0
21267,723,2017-10-10 13:56:25,2017-10-10,Delivered,18.39,0.96,19.35,9,-6,1.0
